search_query,imp_total_count,clk_total_count,pur_total_count,ad_spend,revenue,acos,roas,conversion_rate
sensory seeking toys,28499,333,12,532.3996561358334,452.1648445875727,1.1774459304138167,0.8492958990045064,0.036036036036036036
sensory seeking toys for toddlers 1-3,2475,48,2,33.16565687719237,35.50488386249922,0.9341153460924969,1.0705316042425654,0.041666666666666664
sensory squeeze toys,3554,49,7,53.0228875134823,160.82449036378472,0.3296941118454324,3.0331145266823003,0.14285714285714285
sensory squishy,1428,22,2,29.305282890426515,47.73988099469972,0.6138532874365588,1.6290537502470395,0.09090909090909091
sensory squishy toys,20884,330,34,254.92500795685433,610.5894797176766,0.41750638755637615,2.3951729358032146,0.10303030303030303
sensory srtaw,38,2,1,3.5300732419066545,54.95631109498884,0.06423417386594826,15.568037071464833,0.5
sensory stations for classroom,2988,26,4,31.58321090656317,110.43164097673076,0.285997841082685,3.496529890625606,0.15384615384615385
sensory sticks,3426,45,4,16.30611204428726,48.47873820265157,0.33635595002749863,2.973040910732352,0.08888888888888889
sensory store,631,8,0,12.421557897099461,0.0,inf,0.0,0.0
sensory straw,835,17,3,7.74404204195745,36.178096591162316,0.21405332982192285,4.6717329780944254,0.17647058823529413
sensory stretch,619,10,1,10.122796221722199,10.922760493488955,0.9267617126418167,1.0790260175395152,0.1
sensory stretch bands,177,1,1,1.4198053605427212,23.755846337742007,0.05976656610575103,16.731762675315807,1.0
sensory stretch toy,1124,44,0,37.70900187737574,0.0,inf,0.0,0.0
sensory stretch toys,2312,45,6,39.54966447737458,126.53783172938516,0.3125520955816266,3.199466630160022,0.13333333333333333
sensory stretching toys,348,10,1,14.28019565249351,24.063889946051773,0.5934283976741882,1.685123266630447,0.1
sensory stretchy bands,722,10,0,10.734790563197077,0.0,inf,0.0,0.0
sensory stretchy noodles,1083,28,5,45.004479977448526,178.9652089710583,0.25147055249563344,3.9766087523005864,0.17857142857142858
sensory stretchy strings,39,2,2,2.310664673698681,54.01940196749151,0.04277471777805356,23.37829568364961,1.0
sensory stretchy strings fast delivery,60,1,1,1.867186762979338,51.327118787486015,0.03637817214541514,27.48901170742393,1.0
sensory stretchy toys,6336,99,13,74.96065726304515,244.1752087981122,0.30699536464827504,3.257378172943104,0.13131313131313133
sensory string,2163,20,3,27.51251799118615,96.99289100569135,0.2836549947724702,3.5254094531356155,0.15
sensory string toys,2964,54,7,28.828408902609155,84.34150741262248,0.34180571093628237,2.925638653786024,0.12962962962962962
sensory strings,20316,366,40,380.00315378262854,966.9082112420035,0.39300850832005096,2.5444741750619775,0.1092896174863388
sensory strings for autistic children,588,8,3,13.91264118692961,98.25966438627327,0.14159056286043234,7.0626175911576325,0.375
sensory swaddle autistic,140,3,0,4.637289277650732,0.0,inf,0.0,0.0
sensory table,548925,7216,134,7673.158058269642,2951.444594483564,2.5997974255085996,0.3846453535911051,0.018569844789356985
sensory table accessories,3925,47,3,62.29472950583476,71.3469459152515,0.8731239817865605,1.145312717162836,0.06382978723404255
sensory table materials,81984,1323,35,1387.1451379019545,1000.2608334532733,1.3867834183939927,0.7210931330272761,0.026455026455026454
sensory therapy toys for autistic teens,4572,54,4,94.20351443351863,132.77661823946457,0.7094887313941166,1.409465655691304,0.07407407407407407
sensory things for autistic adults,576,13,3,15.730120176481154,74.22202374152246,0.21193332360838285,4.7184651425928275,0.23076923076923078
sensory things for autistic teens,363,11,0,8.22025218721223,0.0,inf,0.0,0.0
sensory tools,17468,204,7,337.2532401150487,225.48838046452732,1.4956568467974944,0.6686025622395961,0.03431372549019608
sensory tools for kids,14696,168,3,125.60701038309497,61.33157661477411,2.04799904577763,0.4882814775044476,0.017857142857142856
sensory torys,247,5,1,8.314701251249497,38.20682606243604,0.21762344869113048,4.595093065634137,0.2
sensory tous,4164,35,3,36.72771070713972,58.62436665963068,0.6264922386348062,1.5961889682450134,0.08571428571428572
sensory toy,744358,7331,449,8993.422456427445,14395.090797856654,0.6247562160404374,1.6006243304592824,0.061246760332833175
sensory toy autism,2038,28,4,25.088702139379045,65.78580555840352,0.3813695359724024,2.622128685371357,0.14285714285714285
sensory toy indestructible,171,5,4,8.352733562784056,135.14879117684114,0.06180398278113024,16.180187020330933,0.8
sensory toy squish,99,2,1,1.0470639555348575,11.55864314771273,0.09058709938130192,11.039099461511292,0.5
sensory toy toys,58,2,1,0.6563992125770708,12.187916158608868,0.053856557924664324,18.567840919184267,0.5
sensory toys,40462148,478463,26636,454841.7390630278,560209.6975041849,0.8119133622452689,1.2316585075464155,0.05566992641019264
sensory toys adults,127851,1492,52,1469.7619919581243,1135.4743015795227,1.2944035720699134,0.7725565824890879,0.03485254691689008
sensory toys autism,38006,481,50,649.7852635122249,1540.5707300556257,0.4217821686698948,2.370892072449473,0.10395010395010396
sensory toys autism adult,973,12,1,13.978332592639967,11.369959932406523,1.2294091338703044,0.8133988697903186,0.08333333333333333
sensory toys autistic children,9595,111,10,59.88595363274289,131.94307913765178,0.4538771872245447,2.2032391760312784,0.09009009009009009
sensory toys bulk,75007,1220,96,1416.4087780843658,2677.4297272081476,0.5290180966061456,1.8902945029959926,0.07868852459016394
sensory toys bungee,19,1,1,1.0730580783822798,23.840871838724567,0.045009179431069246,22.217690094339137,1.0
sensory toys bunmo,1121,28,8,25.4364553888994,243.6785412865924,0.10438529077939353,9.57989380049136,0.2857142857142857
sensory toys calm corner,266,10,2,3.521107412792473,26.235586607134792,0.13421111810912986,7.450947537646465,0.2
sensory toys chew,1102,17,3,28.2948371362644,107.9986964806325,0.26199239489282666,3.8169046869053984,0.17647058823529413
sensory toys cowboy,57,2,1,3.9661866808475423,82.39882523134446,0.048134019747393286,20.77532699840959,0.5
sensory toys different textures,76,2,2,1.3245575924714803,34.902135326259035,0.03795061763670757,26.35003228597667,1.0
sensory toys down syndrome,974,15,2,17.875223828423096,53.705269662693844,0.33283929008627716,3.004452989131134,0.13333333333333333
sensory toys for 2 year old,5168,76,5,146.17966528762858,340.31783177991804,0.4295386595615192,2.3280791559502885,0.06578947368421052
sensory toys for adults,81824,879,36,1578.150777191234,1823.1234540064333,0.8656302313061379,1.1552276755527742,0.040955631399317405
sensory toys for autism,27410,389,23,326.7606448723869,383.3596017254423,0.8523606645084347,1.1732122816539292,0.05912596401028278
sensory toys for autism adults,177,2,1,2.9405788375638195,24.913006178307604,0.11803388224277234,8.472143599777544,0.5
sensory toys for autistic adults,222902,2476,199,2607.8464555686537,5063.09005854272,0.5150701301803933,1.941483191133156,0.08037156704361874
sensory toys for autistic babies,554,12,3,21.201233117311226,156.86817600315473,0.13515318184667904,7.399011894033124,0.25
sensory toys for autistic babies calming,532,9,2,6.552580965196646,35.156151103941994,0.1863850495414988,5.365237192897004,0.2222222222222222
sensory toys for autistic children,22949132,327549,18942,412458.51765881246,541334.7419288789,0.7619287766182234,1.3124586322076477,0.057829515583927904
sensory toys for autistic children 10-12,163158,1890,121,3053.223463999093,5410.544354954471,0.5643098482693772,1.7720761086605086,0.06402116402116402
sensory toys for autistic children 5-7,176635,2315,152,3204.6930432754066,5417.047511178177,0.5915940439256742,1.6903483229213114,0.06565874730021598
sensory toys for autistic children bunmo,38,1,1,0.44787776215142877,12.428399923902331,0.036036639060034514,27.749535641602705,1.0
sensory toys for autistic children chewing,1854,24,8,21.986307983646753,130.2458656078672,0.1688061872907444,5.923953476169944,0.3333333333333333
sensory toys for autistic children who bite,174,4,0,7.835948627083476,0.0,inf,0.0,0.0
sensory toys for autistic kids,898,7,1,6.208172259635,16.59550720946682,0.3740875275022375,2.673171187173619,0.14285714285714285
sensory toys for autistic teenagers,4787,74,8,141.79553513909136,600.5754717965435,0.23609944427954813,4.235503404302693,0.10810810810810811
sensory toys for blind children,2228,32,2,28.195689213302412,34.39449017514705,0.8197734308524859,1.2198492441504183,0.0625
sensory toys for boys 5-7,199,2,1,1.0762869509192456,10.907787117589478,0.09867142980666231,10.134645884420738,0.5
sensory toys for cerebral palsy children,2010,35,2,51.99805925158101,51.44745248576819,1.0107023135103752,0.9894110131466862,0.05714285714285714
sensory toys for children with special needs,719,4,2,2.9641017082652974,39.03341408793343,0.075937546779481,13.168716167562696,0.5
sensory toys for disabled adults,1630,14,1,7.234402619970323,11.285410033258884,0.6410402988150221,1.5599643296194066,0.07142857142857142
sensory toys for epilepsy,560,9,5,14.311347623065984,221.52824010959193,0.06460281369086865,15.47920195527561,0.5555555555555556
sensory toys for handicapped children,1000,9,2,8.701420538286799,39.029519580936174,0.22294459762033494,4.485419295528107,0.2222222222222222
sensory toys for kids,36053,365,20,132.9217791366633,240.31176100584122,0.5531222382970777,1.8079186312934097,0.0547945205479452
sensory toys for kids 5-7,6516064,85025,5271,101066.58998894686,138567.22433257976,0.7293686546421223,1.371048774354949,0.06199353131431932
sensory toys for kids 5-7 stretchy bunmo,33,1,1,0.3529280474028138,10.920838864726448,0.032316935701958475,30.943527852468943,1.0
sensory toys for kids 5-7autistic,21312,256,20,318.0753629054817,741.5287201810763,0.42894543966929544,2.3312988261886436,0.078125
sensory toys for kids 8-12,107635,1286,56,410.4379032792246,635.6267604338632,0.6457215599278259,1.5486551201910819,0.04354587869362364
sensory toys for kids who hit with ausitm,20,5,1,9.683890957328549,74.8943545748379,0.1293006797682188,7.733911390045089,0.2
sensory toys for middle school students,3624,47,6,56.02788916046567,144.98757669764984,0.3864323443194278,2.5877751039736796,0.1276595744680851
sensory toys for non verbal autistic children,896,5,0,3.342333686206275,0.0,inf,0.0,0.0
sensory toys for older adults,283,9,0,4.829712445404736,0.0,inf,0.0,0.0
sensory toys for older children,134,4,1,3.245979363261508,19.249418977142042,0.16862739426660026,5.930234552631454,0.25
sensory toys for older kids,13621,156,22,179.98110734675825,650.0629602063378,0.2768671934325101,3.611839985815303,0.14102564102564102
sensory toys for preschoolers,5288,63,5,51.28049449790602,93.00469405425628,0.5513753366898927,1.8136465914550417,0.07936507936507936
sensory toys for special needs,59076,629,49,596.3835930238068,1116.8779967539954,0.5339738044415668,1.87275104449329,0.07790143084260731
sensory toys for special needs adults,1117,18,4,23.45176428547151,97.42225876860256,0.24072285514518976,4.154154782672626,0.2222222222222222
sensory toys for special needs down syndrome children,19,1,1,1.4053422811512628,25.261830689086175,0.055631054552131506,17.97557152296846,1.0
sensory toys for teenagers,1065,13,0,16.8643320132425,0.0,inf,0.0,0.0
sensory toys for teens,44285,487,47,610.8398871844157,1281.1003168915452,0.47680878626785006,2.0972767885158987,0.09650924024640657
sensory toys for toddlers,222010,2645,147,3618.183942931173,4704.782961710073,0.769043752363882,1.3003161353644783,0.0555765595463138
sensory toys for toddlers 1-3 autism,52537,767,66,585.2244718478579,1045.978036627024,0.559499770889107,1.787310830191922,0.08604954367666232
sensory toys for toddlers 3-4,723896,10521,365,16903.828986231427,11771.669334138283,1.4359755193946613,0.696390701995778,0.03469251972245984
sensory toys for visually impaired,114,6,3,11.547666189571375,245.76715460583512,0.04698620614333794,21.282841967477886,0.5
sensory toys for visually impaired children,2242,27,8,29.377958092387402,162.64425196540395,0.18062709095084642,5.536268090992659,0.2962962962962963
sensory toys for.adults with autism,38,3,3,2.412332192509512,50.169528278141456,0.0480836132071138,20.797105984790125,1.0
sensory toys latge,57,2,0,1.894120912522305,0.0,inf,0.0,0.0
sensory toys ridge monkey noodle,56,2,2,0.7789889540670567,23.59856057729757,0.03301001989148713,30.29383209362705,1.0
sensory toys school age,159,2,0,0.9334813380386805,0.0,inf,0.0,0.0
sensory toys squishy,6145,111,10,53.36871152378242,119.23133244185388,0.44760643390284177,2.234105509343643,0.09009009009009009
sensory toys sting,60,1,1,1.1705585523351232,23.234813547941048,0.05037951132768406,19.849339019898146,1.0
sensory toys stretchy sticks,60,1,1,1.1765136036080601,24.305373631705187,0.04840549342855421,20.65881223741651,1.0
sensory toys stretchy string,1232,16,2,18.9134604040683,50.54508995114207,0.3741898653726889,2.6724400966979993,0.125
sensory toys that vibrates autism,2956,40,4,39.055453509312514,73.52118560625713,0.5312135976489019,1.882481932740238,0.1
sensory toys wiggle worm,180,3,1,4.694130341603522,35.68008714193211,0.13156162772054625,7.6010005145583035,0.3333333333333333
sensory tube,19907,297,22,332.62593737841416,601.9676645676909,0.552564459782558,1.8097436096297514,0.07407407407407407
sensory tubes,85413,1549,123,2510.602629384681,4955.367487667236,0.5066430765494165,1.9737761084404413,0.07940606843124597
sensory tubes for toddlers 1-3 different textures,60,1,1,1.7936715180599359,48.43386702177644,0.037033415425067745,27.002640413314527,1.0
sensory wall,56214,744,8,820.9532536369001,217.52256558272526,3.774106155090774,0.26496340031430515,0.010752688172043012
sensory water bottles for kids with autism,606,10,3,9.181786360265956,52.61478438498837,0.17450962628834094,5.730342911557828,0.3
sensory wiggle toy,76,2,1,1.1440851292126166,12.953753563971807,0.08832074221287128,11.322368618571987,0.5
sensory wiggle worm,115,4,1,6.326942853668822,34.13806816243032,0.18533394518884225,5.39566564010209,0.25
sensory worms,6179,99,16,110.8601742589352,295.8934956960641,0.3746624237148104,2.6690693720627583,0.16161616161616163
sensory+toys+for+special+needs,1304,16,1,14.108551260673623,25.403226129548173,0.5553842330389303,1.8005552561840625,0.0625
senspry stretch,19,1,1,1.1157888912157634,24.256096936743905,0.04600034762911633,21.73896615005233,1.0
sensroy toys,139,1,1,0.4504376612586031,12.489257019922396,0.036066009414337595,27.726937807609577,1.0
sensy band,3843,42,8,41.45787069418181,154.09654640683536,0.26903828580770084,3.7169430997444173,0.19047619047619047
sequin pillows sensory,14084,263,15,161.38887751519292,180.65078992945243,0.8933748785611086,1.1193509287060146,0.057034220532319393
sesory autism,1903,27,4,53.67847713009648,282.31997632240797,0.19013347135165504,5.259463222814058,0.14814814814814814
silcone toys for kids,19,1,1,0.5584424188336167,12.228551358526564,0.045667095182475005,21.8976047415373,1.0
silicon toys for kids,76,3,0,2.6501551005953266,0.0,inf,0.0,0.0
silicone chewy sensory,621,4,2,4.250558703700642,36.4600290315989,0.11658133075036226,8.577702738196722,0.5
silicone fidget string,38,1,1,0.5285398794853675,12.825584332660862,0.041209808908231935,24.266067387666126,1.0
silicone kids toys,1472,7,1,2.947963956123111,11.754704258229836,0.2507901425132963,3.987397550711079,0.14285714285714285
silicone toys for kids,6424,63,0,87.7480602619811,0.0,inf,0.0,0.0
silicone toys kids,57,2,0,1.3684990055310184,0.0,inf,0.0,0.0
silicone worms toys,196,4,0,7.451887904524573,0.0,inf,0.0,0.0
sillicon streaxh worm,17,1,1,0.9307661779407107,19.019872738641773,0.0489365092359276,20.434641040269224,1.0
silly bandz,123705,2106,126,2311.6006307674697,2913.022996824665,0.7935401242239507,1.260175723285522,0.05982905982905983
silly putty sensory,139,4,1,3.0681762252305327,16.40066707291479,0.18707630681056467,5.34541234562969,0.25
silly stretchy strings,82,2,1,3.7844616377913938,45.83524914680019,0.08256662084830385,12.11143183196582,0.5
skinny sensory tools,120,2,2,3.2285512670347374,74.04398147507638,0.043603155890819915,22.93411978031932,1.0
sky nook,11227,219,14,231.04386007171482,272.21767140748545,0.8487467359378843,1.1782077711261858,0.0639269406392694
slinky,586664,10852,1774,18809.190456394448,93015.37919158526,0.20221591977443706,4.94520906719637,0.16347217102838185
small toys,587207,5630,498,5827.273010386218,11003.21884946665,0.5295971197254409,1.888227791945753,0.08845470692717584
social emotional fidgets,584,6,2,7.091690021455642,50.179605277125795,0.14132614201109242,7.075831730562007,0.3333333333333333
social emotional games,8642,127,7,215.4288225905429,243.72213978568902,0.8839115838223596,1.1313348736483704,0.05511811023622047
social emotional learning fidgets,76,1,0,1.6345286177563931,0.0,inf,0.0,0.0
social emotional toys,145380,2004,111,2349.558068040892,2632.203090340229,0.8926203592205328,1.1202971001840412,0.05538922155688623
soft fidget,3147,43,7,17.614842013752977,96.48042931558784,0.18257424991481705,5.477223652659485,0.16279069767441862
soft fidget toy,204,2,1,1.593543907032307,17.248899862215882,0.09238524890059813,10.824238846571163,0.5
soft fidget toys,23636,354,31,309.3795682490097,602.2011878129146,0.5137478545544225,1.9464801480627256,0.08757062146892655
soft fidgets for emotional regulation,180,11,7,18.266683232665482,253.92739277349983,0.07193663918315084,13.901122033988797,0.6363636363636364
soft sensory toys for autistic children,3471,34,2,56.85302095234859,63.58681303402761,0.8941008086366032,1.1184421156322186,0.058823529411764705
soft texture ropes,38,1,1,1.7766604577700742,50.77631754344423,0.0349899430231419,28.57964070814899,1.0
soothing sensory for chewing adhd,19,1,1,1.206028601067015,25.392462541146653,0.04749553530354658,21.054610577793156,1.0
soothing toys for autistic children,2164,37,2,26.30964951768813,50.312940183509326,0.522920135888052,1.9123379104569085,0.05405405405405406
sound toys for autistic children,718,10,0,6.357019428707441,0.0,inf,0.0,0.0
spark create imagine bumpie ball,11669,149,1,137.86824351789897,19.732240212344262,6.986953434291267,0.14312389647426307,0.006711409395973154
special education classroom must haves,790501,8831,274,10298.41401525404,6165.3909506442205,1.6703586354370539,0.5986738289519169,0.03102706375268939
special kids company,270,4,1,7.062493371354572,51.67867906700814,0.1366616465215206,7.317341956966152,0.25
special needs adults activities,1160,14,1,10.383579434770724,18.620102474259102,0.5576542583009543,1.79322579378623,0.07142857142857142
special needs autism,557,12,0,21.798567121778127,0.0,inf,0.0,0.0
special needs gifts for adults,46191,461,55,433.589850528944,1080.6010409865958,0.40124878107934603,2.4922194088914935,0.1193058568329718
special needs sensory toys,2815,31,6,38.78875705095238,149.19618518819664,0.25998491182615757,3.8463770569449953,0.1935483870967742
special needs toys,304312,2548,108,3058.711418752925,3050.254315812001,1.0027725894516677,0.9972350765459358,0.0423861852433281
special needs toys for children,1890681,20746,1239,22203.07960847348,28810.892473260195,0.7706487964258822,1.2976079436415182,0.0597223561168418
special needs toys for children bunmo,19,1,1,1.7560332599186395,53.0669351969474,0.03309091157048114,30.21977795534812,1.0
special needs toys for teens,230994,2433,275,3384.457854237539,13100.129474504087,0.25835300794732485,3.8706729522726837,0.11302918207973695
specialkids.company,25874,158,2,150.07748019869436,38.84807707784282,3.8631894159902127,0.2588534737284374,0.012658227848101266
speks,782206,11790,388,6758.072887866325,5114.168562128449,1.3214411699120268,0.7567495419160989,0.032909245122985584
spin again toy,11050,218,11,214.0438523019423,245.06532503989263,0.8734154955096135,1.1449304542238834,0.05045871559633028
spin disc sensory autism,4823,64,1,39.50123359167098,12.471431536886657,3.1673375646443223,0.3157225839021978,0.015625
spinning toys for kids with autism,53735,740,56,908.4538562460784,1372.828249978355,0.6617389001576868,1.511170039666262,0.07567567567567568
spiroku fat brain toys,1138,24,4,23.083581469559725,74.50551659729854,0.3098237892145117,3.2276411134705776,0.16666666666666666
springy pull apart toy,223,3,1,1.2333188267325008,12.714557432035713,0.09700053134566994,10.309221878758704,0.3333333333333333
squeezable fidget toy,451,5,1,4.879575941856897,19.577936623144737,0.24923851965524996,4.012220909445351,0.2
squiggly stick,54,1,1,1.3667605247665346,22.968882631285084,0.05950487651954473,16.805345351343497,1.0
squiggly toys,650,9,5,15.063449735404209,182.80018820771312,0.0824039071463528,12.135346910480324,0.5555555555555556
squiggly toys for kids,339,8,2,12.717893838275952,67.48488645318375,0.1884554380498029,5.30629421123805,0.25
squirting dido silicone,39542,817,29,1148.6952850193436,680.2809771315498,1.6885600562621845,0.5922205705929176,0.03549571603427173
squish toy,16165,182,11,278.18333532204684,365.5452043180694,0.7610093964739667,1.314044221573825,0.06043956043956044
squishy,330429,3541,140,4703.268026510703,3625.7432276766003,1.2971872885561693,0.7708987043135823,0.03953685399604631
squishy chew pen,54,1,1,1.3334392663312309,23.98988617747922,0.05558339278754112,17.99098525385711,1.0
squishy fidget toys,434247,6289,528,7875.524627266554,20793.118197719392,0.3787563054458253,2.6402200719085673,0.08395611384957863
squishy sensory toy,367,6,3,10.96531559136399,148.36624916225674,0.07390707558679378,13.530504245505375,0.5
squishy sensory toys,49015,705,55,959.0068547475477,3062.1153495846897,0.31318443143483027,3.193006738612699,0.07801418439716312
squishy sensory toys for toddlers 1-3,151,3,0,3.4345230903753494,0.0,inf,0.0,0.0
squishy snake fidget toy,666,10,4,18.059287204294023,176.30659210783833,0.1024311512597783,9.762655087844069,0.4
squishy sports,236,1,1,1.7470586073321317,52.16049973242145,0.03349390086932413,29.856181992700183,1.0
squishy stretchy toys,2036,27,1,28.451408806948763,16.343321182004715,1.7408584516026038,0.5744292415500052,0.037037037037037035
squishy toys,960734,13095,1103,10171.74410461972,20509.404321147533,0.49595512114076823,2.016311471287676,0.08423062237495227
squishy toys for autistic children,429,19,0,34.9674064723186,0.0,inf,0.0,0.0
stem toys for children with disabilities,239,2,1,0.7337689239570543,11.30670226213929,0.06489681137302905,15.409077562408521,0.5
stemming autism toys,1425,19,1,17.98703000295711,17.414390191844756,1.0328831388756021,0.9681637373697487,0.05263157894736842
stickable non stick for toys special meeds,57,1,1,1.6177272642033305,32.12502667167901,0.05035722711568975,19.858122801373057,1.0
sticky toys for toddlers,1402,14,4,18.018274591244733,97.20853654282973,0.1853569165019365,5.394996954373443,0.2857142857142857
stim noodles,78,4,1,1.94835426265394,12.65757930756663,0.15392787319841045,6.496549190353698,0.25
stim toy,615770,7251,248,9267.840270042272,8090.534126246847,1.1455164919181386,0.8729686626558515,0.03420217900979175
stim toys,39421,483,22,660.8121192841288,524.0199563600305,1.261043804274726,0.7929938647731097,0.045548654244306416
stim toys adhd adults,1493,29,1,29.278980905670267,19.10575993451358,1.5324687950663132,0.6525418352526571,0.034482758620689655
stim toys autism child,16691,197,14,241.17430654640853,475.96070898829703,0.5067105372186059,1.973513330686033,0.07106598984771574
stim toys for kids,11430,138,17,198.98457135836088,387.81473513814194,0.5130918279509967,1.9489688697507495,0.12318840579710146
stimming toys,49518,573,14,694.3153998509956,347.69764026443977,1.9968941961266615,0.5007776585958742,0.02443280977312391
stimming toys adults,1010,14,5,20.48507364806564,131.0226014038018,0.15634763337458235,6.396003434245595,0.35714285714285715
stimming toys for autism adults,17151,260,11,162.42261737401265,169.28866440380847,0.9594417792001828,1.0422727274120038,0.04230769230769231
stimming toys for autism kids,173214,2008,109,1986.9320762122156,2232.3470978462847,0.8900641294219704,1.12351455018126,0.054282868525896415
stimming toys for kids,1104,26,0,36.40319424047008,0.0,inf,0.0,0.0
stimulation toys for toddler,114,6,1,11.131636934634665,45.121031167761075,0.24670617329748012,4.053404852557915,0.16666666666666666
stimulation toys for toddlers,3846,53,3,25.07178096626668,36.40952479083909,0.6886050040558322,1.4522113462871666,0.05660377358490566
stocker stuffer for babies,595,5,2,3.464171312346882,33.60497063210482,0.10308508673527461,9.70072424314904,0.4
stocking stuffers for adults,107046669,791740,110779,1251400.4608343297,1781264.2235645168,0.7025349997375078,1.4234166274614586,0.13991840755803672
stocking stuffers for men,21981952,206564,26240,151769.21898245165,316623.01611277746,0.4793372915391382,2.0862136488255043,0.12703084758234737
storybots toys,15326,173,4,152.01752587209205,72.50900786008785,2.0965329737433795,0.4769779500364788,0.023121387283236993
strechy fidget,133,1,0,1.171019835288731,0.0,inf,0.0,0.0
stress bands for anxiety,700,3,2,2.7409925148390943,38.60786141033896,0.07099570954492372,14.085358205586116,0.6666666666666666
stress bands for kids,456,7,1,4.211408710830061,12.67782194931069,0.3321870844746357,3.010351837072568,0.14285714285714285
stress cords,18,1,1,0.6850430245542564,19.120045571760496,0.03582852467496396,27.910722226828778,1.0
stress putty for adults anxiety,5897,99,4,132.53865818827404,94.35782759253487,1.4046387201771466,0.7119268361574744,0.04040404040404041
stress relief for autistic kids,271,1,1,1.9571531003449376,72.37816794414317,0.027040655434320233,36.98135211363225,1.0
stress relief toys for adults,152071,1618,57,2386.8152588014323,1359.6335234648031,1.755484266612539,0.569643385029958,0.03522867737948084
stress toy,98630,1085,41,1451.1132212652813,1066.8559837718628,1.3601772341707072,0.735198307160092,0.03778801843317972
stress toys,407045,4164,152,7459.3555613026065,7771.0322571860215,0.9598924974741674,1.041783327436531,0.03650336215177714
stress toys for kids,76719,870,69,658.1371016866785,1148.9604500834648,0.5728109280340058,1.745776749462841,0.07931034482758621
stress toys for kids with anxiety,358,4,2,2.0998747979723733,28.445847461480092,0.07382008220412192,13.546449287808604,0.5
stretch armstrong,76924,1456,98,959.206947475061,1734.7858380695827,0.5529252812799288,1.8085626283630378,0.0673076923076923
stretch autism toys,38,2,1,3.613066743855943,51.949531193430474,0.06954955436273216,14.378237346921749,0.5
stretch fidget noodle thick,57,2,1,2.325201293290505,26.91841983843995,0.08637956117951913,11.576812689772071,0.5
stretch rope toy kids,171,7,0,9.523951829015354,0.0,inf,0.0,0.0
stretch stress toy,683,6,1,4.916374672642744,17.49103769503293,0.2810796453796956,3.557710479708173,0.16666666666666666
stretch toy,39534,521,28,843.760896161875,889.9461275686515,0.9481033402179576,1.0547373451612478,0.053742802303262956
stretch toy for toddlers,96,1,1,1.6202170943168503,34.01446122887884,0.04763318411585656,20.99376765508126,1.0
stretch toys,153412,2113,158,2498.64938261527,5176.218925683616,0.48271709881074565,2.071606749509531,0.07477520113582584
stretching sensory toys,76,4,2,3.6173535625695052,34.28159772877476,0.10551881482271833,9.476982864905139,0.5
stretchlerz,355,18,3,12.961425451200952,57.50429239012914,0.22539926868878118,4.436571626063014,0.16666666666666666
stretchy apple and worms,60,1,1,0.633171057177486,10.810471847160743,0.05857015920575028,17.073540751137696,1.0
stretchy baby toy,57,2,1,3.79429983620628,51.870192665032434,0.07314990828565313,13.670557126264091,0.5
stretchy baby toys,410,4,1,7.519795301676394,53.9567477761878,0.13936709701015434,7.1752947535897915,0.25
stretchy band fidget,345,9,2,15.21213849876694,76.69508935937182,0.1983456649680281,5.041703332216476,0.2222222222222222
stretchy bands fidget,351,5,0,2.611042141811673,0.0,inf,0.0,0.0
stretchy bands for kids,431,8,3,5.88779727000928,55.9071560198891,0.10531383975093783,9.495428163714779,0.375
stretchy bands kids,1731,34,4,14.642769344344325,43.35387030196918,0.33774999192354077,2.9607698709475563,0.11764705882352941
stretchy fidget,29225,479,46,571.5252452533219,1473.2299055717501,0.3879402957351161,2.5777162387966923,0.09603340292275574
stretchy fidget toy,240355,3700,377,3985.359020770939,10529.526096350954,0.3784936742929086,2.6420520814995716,0.10189189189189189
stretchy fidget toys,3181,36,4,39.66162362530794,106.07075318925207,0.3739166776212424,2.6743926116420687,0.1111111111111111
stretchy fidgets,11951,192,23,271.7523665102973,759.7575696890331,0.35768299961989836,2.7957716778898565,0.11979166666666667
stretchy fidgets for kids,2130,28,6,34.611678481158755,161.85339010175107,0.21384586667847802,4.6762652724240965,0.21428571428571427
stretchy figits,57,5,0,9.467804279210323,0.0,inf,0.0,0.0
stretchy kids ropes,76,4,1,3.504253472942838,17.27963133478033,0.2027967729779917,4.931044933878331,0.25
stretchy noodles,12097,205,36,276.0284961092359,1119.8448621954785,0.2464881569113747,4.056990049869016,0.17560975609756097
stretchy sensory toys,14846,272,24,252.19397283425494,418.6689064232441,0.6023709164093142,1.6601067096016549,0.08823529411764706
stretchy sensory toys squer,95,2,2,1.8585423850227365,32.465076977370906,0.05724743503051584,17.468031527822134,1.0
stretchy snakes,1463,28,2,53.28354700670469,95.8661722156113,0.555811771506485,1.7991702429935534,0.07142857142857142
stretchy stick,79,1,1,0.6378170435417898,13.096319557162289,0.04870200675524689,20.5330348095413,1.0
stretchy stim toys,38,2,2,3.6038976359214763,114.83768102475906,0.031382535799764834,31.864856504282024,1.0
stretchy string,45676,733,67,991.1071543913565,1881.050089177123,0.5268903577282849,1.89792807048425,0.09140518417462483
stretchy string fidget toys,1193,37,2,69.29901835236332,109.02889651326184,0.6356023088240104,1.573310836221154,0.05405405405405406
stretchy string sensory toys,564,4,1,6.621672427436706,33.19050439594984,0.19950502554714816,5.012405062265834,0.25
stretchy strings,42280,622,78,688.7648050572267,2274.0535336272146,0.3028797672843773,3.3016401490466296,0.12540192926045016
